print,type,snippet,headline,word.count,popular
1,Blog,You have a few ways to bring your phone numbers with you when moving from an Android smartphone to a new Windows Phone 8 handset.,Q&A: Moving Contacts to a New Phone,317,0
1,Blog,"Timothy D. Cook, Apples chief executive, is likely to suggest ways to reward investors, who have been wanting more cash from the company.",Apple Chief Hints at Shareholder Rewards to Come,618,0
1,Blog,A new study finds that the greatest top-level disconnect at companies appears to be between corporate chief information officers and chief marketing officers.,"In Tech, Does I.T. or Marketing Rule?",499,0
0,Other,"Silicon Valley executives, who have long pushed for more visas for foreign-born experts in math and science, are joining forces with immigration advocates.",Silicon Valley and Immigrant Groups Find Common Cause,1186,1
1,Blog,"Microsoft Word comes with plenty of built-in keyboard shortcuts for common menu commands, but you can also make your own shortcuts.",Q&A: Creating Customized Shortcuts for Microsoft Word,275,0
1,News,The deals of recent weeks have very little to do with the trends that bankers on Wall Street say they believe will drive a new cycle of deal-making.,"A Deal-Making Craze? Yes, With Caveats",579,0
1,News,"In a report about digital business, comScore published surprising tidbits about smartphone usage, the rivalry between Facebook and Google, and the most popular Web sites.",Tech Predictions for 2013: It's All About Mobile,669,0
1,News,A $3 billion surplus? Slower growth in health costs? The top 10 most-taxed cities in America. And is your company planning to make a Harlem Shake video?,This Week in Small Business: Dish Mobs,1630,0
1,News,"On Wednesday, Yahoo introduced a new site design. Gone are the cluttered ads and irrelevant content. In their place will be customizable, personalized content and new social features.",Marissa Mayer Puts Her Stamp on Yahoo.com,535,0
1,News,"The reaction to the Sony PlayStation 4 announcement, with no device to show, was not gentle.",Reactions to the PlayStation-Less PlayStation 4 Event ,403,0
1,News,The Pixel requires users to live entirely in the cloud and is much more expensive than previous Google Chromebooks.,Google Introduces a Touch-Screen Laptop,863,0
1,News,"Mozilla, which created the Firefox browser, is coming out with a smartphone that costs less than one-fifth the price of an iPhone that is aimed at the developing world.",Mozilla Builds an Operating System for a Firefox Smartphone ,763,0
1,News,"Leonard Riggio, the founder of Barnes & Noble, plans to bid for the retail business of the bookstore chain he started 40 years ago, as the company struggles with a changing competitive landscape.",Barnes & Noble Founder to Bid for Bookstore's Retail Business,441,0
1,News,"Leonard Riggio plans to bid for the retail business of the bookstore chain he started 40 years ago, as the company struggles with a changing competitive landscape.","Chairman of Barnes & Noble Planning Offer for Its Stores, but Not Nook",894,0
1,News,"Now that Barnes & Nobles chairman is planning to bid for the retailers physical stores, how much will he pay? According to some analysts, maybe not all that much.",What Barnes & Noble's Retail Arm Might Be Worth,313,0
1,News,"A new policy at Yahoo requiring that people work in the office strikes some people as behind the curve, though the company says it will improve collaboration and momentum.",Will Yahoo Increase Productivity by Banning People From Working at Home? ,282,1
1,News,A recent appeals court decision reflects an underlying tension in the sentencing white-collar criminals who present no real threat of physical harm to society and continue to lead productive lives after committing a crime.,The Challenge of Sentencing White-Collar Defendants,1041,0
1,News,"By pulling flextime off the table, the Yahoo chief executive Marissa Mayer defies any expectation that new motherhood might make her sensitive to the needs of working families.",Yahoo's Blow to Work-Family Balance,832,1
1,News,"Facebooks benefits for new parents include $4,000 in baby cash per child.",Parental Leave Policies at Some Big Technology Firms,240,0
1,News,"Apple, Microsoft and now Mozilla offer browser users varying ways to block tracking cookies, sending a signal to advertisers that consumer privacy is important to their business models.","In the Tracking Wars, It's Browser Makers vs. Advertisers",372,0
1,News,"It increasingly appears that the rise of shareholder democracy is leading, in some cases, to a perverse game.",'Shareholder Democracy' Can Mask Abuses,1137,0
0,News,The Internet pioneer takes on one of the countrys biggest workplace issues in the hope of fostering more innovation.,Yahoo Orders Home Workers Back to the Office,1109,0
1,News,"In Tuesdays New York Times, Claire Cain Miller and Catherine Rampell report on Yahoos edict that all employees must work at the office to foster collaboration. The move takes on one of the countrys biggest workplace issues: whether the abili",Daily Report: Yahoo Orders Home Workers Into the Office,241,0
1,News,A new nonprofit seeking to rally interest for computer programming among young people is getting help from some big guns in the tech industry.,"Gates, Zuckerberg, Other Tech Icons Promote Youth Coding in New Film ",394,0
1,News,"The technology reporters and editors of The New York Times scour the Web for important and peculiar items. For Tuesday, selections include the first revenue increase for the music industry in this century, a call for more American defenders as awaren",Today's Scuttlebot: A Tough iWatch and Pynchon's Alley,210,0
0,Other,Is Marissa Mayer dragging Silicon Valley back to the Stone Age or dragging slackers back to the Creative Age?,Get Off of Your Cloud,840,0
1,News,"Yahoo, which caused a controversy when it issued a policy banning employees from working remotely, tried to distance itself from the broader conversation about workplace flexibility.",Yahoo Issues a Statement on Work-at-Home Ban,424,0
0,News,More than 200 companies have signed on to a supporting brief calling for the Supreme Court to overturn part of the Defense of Marriage Act.,Corporate Call for Change in Gay Marriage Case,926,0
1,News,"A new report from the World Economic Forum recommends that privacy rules focus on how personal data is used rather than restricting its collection. That approach, according to the report, opens the way to an efficient market in data, which promises a","Use, Not Collection, Should Be Focus of Data Rules, Report Says",501,0
1,News,"In its third-quarter earnings report, the bookseller said revenue in its Nook unit fell 26 percent.",Barnes & Noble Rethinks Its Strategy for the Nook,955,0
1,News,Facebook buys an advertising technology that could allow it to better use its personal data to sell ads.,Facebook Buys Service to Show Targeted Ads Across the Web,272,0
1,News,Windows 8 includes options for backing up your personal files or the whole system.,Q&A: Backing Up a Windows 8 System,314,0
1,News,The ex-basketball star said he loved Kim Jong-un.,No Comment Necessary: Dennis Rodman in North Korea,101,0
0,Other,The dominant ideology of Silicon Valley today is: what could be disrupted should be disrupted  even death.,The Perils of Perfection,1991,0
1,News,"In the tech world, where failure is seen as an opportunity for spiritual growth, some dismissed chief executives are delivering a new kind of corporate goodbye: the honest one.","Hello, I Must Be Going",311,0
1,News,"It seems as if Facebook is not only promoting paid links on news feeds, but also possibly suppressing the ones that arent paid for.","Disruptions: As User Interaction on Facebook Drops, Sharing Comes at a Cost ",1081,0
0,News,"More television shows are being produced only for the Internet, circumventing existing distribution channels.","Dont Touch That Remote: TV Pilots Turn to Net, Not Networks",1107,0
1,News,"In our list of recurring grammatical woes, dangling modifiers rank right alongside subject-verb problems and who-whom missteps.",Favorite Grammar Gaffes: Danglers,1103,0
1,News,"An increasing number of TV shows are being produced only for viewing on the Internet, circumventing existing distribution channels in favor of services like Netflix and YouTube.","Daily Report: TV Pilots Turn to Internet, Not Networks ",372,0
0,News,There are concerns about whether the forces that have driven the market rally  government spending and banner corporate profits  will be sufficient to push it higher.,"As Fears Recede, Dow Industrials Hit a Milestone",1240,1
1,News,Were tracking Americas corporate family leave policies.,What Parental Leave Does Your Employer Offer?,220,0
1,News,Social media can bring out the bully in all of us.,The Bullying Pulpit,827,1
1,News,"The abolishment of Yahoos work-from-home policy created a stir among workers, but some employees say a new office culture is needed.",Daily Report: Yahoo's In-Office Policy Aims to Bolster Morale,282,0
1,News,"Joel I. Klein announces Amplify, the curriculum-cum-tablet from News Corporation; the upfronts season spreads throughout the year; and former White House staffers find new identities on Twitter.","The Breakfast Meeting: News Corp. Wants a Place in School, and Upfronts Are Not Just for Spring Anymore",648,0
